"","id","lat","long","type","site","code","locationtype","country"
"905",18986,49.984188,8.279096,"Dressel 20","Mainz","FVSCI","Military Camp","Germany"
"906",18987,49.984188,8.279096,"Dressel 20","Mainz","CHIL","Military Camp","Germany"
"907",18988,49.984188,8.279096,"Dressel 20","Mainz","HERMESF","Military Camp","Germany"
"908",18989,49.984188,8.279096,"Dressel 20","Mainz","GIALB","Military Camp","Germany"
"909",18990,49.984188,8.279096,"Dressel 20","Mainz","GIALB","Military Camp","Germany"
"910",18991,49.984188,8.279096,"Dressel 20","Mainz","GIALB","Military Camp","Germany"
"911",18992,49.984188,8.279096,"Dressel 20","Mainz","MIAPS","Military Camp","Germany"
"912",18994,49.984188,8.279096,"Dressel 20","Mainz","CIB","Military Camp","Germany"
"913",18995,49.984188,8.279096,"Dressel 20","Mainz","LIH","Military Camp","Germany"
"914",18996,49.984188,8.279096,"Dressel 20","Mainz","MIM","Military Camp","Germany"
"915",18997,49.984188,8.279096,"Dressel 20","Mainz","MIM","Military Camp","Germany"
"916",18998,49.984188,8.279096,"Dressel 20","Mainz","MIM","Military Camp","Germany"
"917",18999,49.984188,8.279096,"Dressel 20","Mainz","MIM","Military Camp","Germany"
"918",19000,49.984188,8.279096,"Dressel 20","Mainz","MIM","Military Camp","Germany"
"919",19001,49.984188,8.279096,"Dressel 20","Mainz","MIM","Military Camp","Germany"
"920",19002,49.984188,8.279096,"Dressel 20","Mainz","QIMFN","Military Camp","Germany"
"921",19003,49.984188,8.279096,"Dressel 20","Mainz","SIR","Military Camp","Germany"
"922",19004,49.984188,8.279096,"Dressel 20","Mainz","LIT","Military Camp","Germany"
"923",19005,49.984188,8.279096,"Dressel 20","Mainz","LIV","Military Camp","Germany"
"924",19006,49.984188,8.279096,"Dressel 20","Mainz","LIVNIMELISSI","Military Camp","Germany"
"925",19007,49.984188,8.279096,"Dressel 20","Mainz","LIVNIMELISSI","Military Camp","Germany"
"926",19008,49.984188,8.279096,"Dressel 20","Mainz","LIVNIMELISSI","Military Camp","Germany"
"927",19009,49.984188,8.279096,"Dressel 20","Mainz","LIVNIMELISSICI","Military Camp","Germany"
"928",19010,49.984188,8.279096,"Dressel 20","Mainz","LIVNIMEELISSICI","Military Camp","Germany"
"929",19011,49.984188,8.279096,"Dressel 20","Mainz","IIIVNMELISSIETMELISSE","Military Camp","Germany"
"930",19012,49.984188,8.279096,"Dressel 20","Mainz","IIIVNIMELISSIETMELISSE","Military Camp","Germany"
"931",19014,49.984188,8.279096,"Dressel 20","Mainz","IIIVNIMELISSIETMELISSE","Military Camp","Germany"
"932",19015,49.984188,8.279096,"Dressel 20","Mainz","IIIVNIMELISSIETMELISSE","Military Camp","Germany"
"933",19016,49.984188,8.279096,"Dressel 20","Mainz","IIIVNIMELISSIETMELISSE","Military Camp","Germany"
"934",19017,49.984188,8.279096,"Dressel 20","Mainz","IIIVNIMELISSIETMELISSE","Military Camp","Germany"
"935",19018,49.984188,8.279096,"Dressel 20","Mainz","IIIVNIMELISSIETMELISSE","Military Camp","Germany"
"936",19019,49.984188,8.279096,"Dressel 20","Mainz","IIIVNIMELISSIETMELISSE","Military Camp","Germany"
"937",19021,49.984188,8.279096,"Dressel 20","Mainz","IVCVNDI","Military Camp","Germany"
"938",19022,49.984188,8.279096,"Dressel 20","Mainz","SALALFO","Military Camp","Germany"
"939",19023,49.984188,8.279096,"Dressel 20","Mainz","LLI","Military Camp","Germany"
"940",19024,49.984188,8.279096,"Dressel 20","Mainz","IICLM","Military Camp","Germany"
"941",19025,49.984188,8.279096,"Dressel 20","Mainz","TMCOR","Military Camp","Germany"
"942",19026,49.984188,8.279096,"Dressel 20","Mainz","MMCSNOR","Military Camp","Germany"
"943",19027,49.984188,8.279096,"Dressel 20","Mainz","GMMF","Military Camp","Germany"
"944",19028,49.984188,8.279096,"Dressel 20","Mainz","QMR","Military Camp","Germany"
"945",19029,49.984188,8.279096,"Dressel 20","Mainz","PMS","Military Camp","Germany"
"946",19032,49.984188,8.279096,"Dressel 20","Mainz","PMANILSVP","Military Camp","Germany"
"947",19033,49.984188,8.279096,"Dressel 20","Mainz","CMARSVANI","Military Camp","Germany"
"948",19034,49.984188,8.279096,"Dressel 20","Mainz","MAVRI","Military Camp","Germany"
"949",19035,49.984188,8.279096,"Dressel 20","Mainz","CASIENINI","Military Camp","Germany"
"950",19035,49.984188,8.279096,"Dressel 20","Mainz","MAVRI","Military Camp","Germany"
"951",19037,49.984188,8.279096,"Dressel 20","Mainz","FIGMED","Military Camp","Germany"
"952",19038,49.984188,8.279096,"Dressel 20","Mainz","MEDIANE","Military Camp","Germany"
"953",19039,49.984188,8.279096,"Dressel 20","Mainz","IMINIC","Military Camp","Germany"
"954",19040,49.984188,8.279096,"Dressel 20","Mainz","PNN","Military Camp","Germany"
"955",19041,49.984188,8.279096,"Dressel 20","Mainz","PNN","Military Camp","Germany"
"956",19042,49.984188,8.279096,"Dressel 20","Mainz","PNN","Military Camp","Germany"
"957",19043,49.984188,8.279096,"Dressel 20","Mainz","PNN","Military Camp","Germany"
"958",19044,49.984188,8.279096,"Dressel 20","Mainz","PNN","Military Camp","Germany"
"959",19045,49.984188,8.279096,"Dressel 20","Mainz","PNNF","Military Camp","Germany"
"960",19046,49.984188,8.279096,"Dressel 20","Mainz","PNNF","Military Camp","Germany"
"961",19047,49.984188,8.279096,"Dressel 20","Mainz","PNNF","Military Camp","Germany"
"962",19048,49.984188,8.279096,"Dressel 20","Mainz","PNNF","Military Camp","Germany"
"963",19050,49.984188,8.279096,"Dressel 20","Mainz","PNN","Military Camp","Germany"
"964",19052,49.984188,8.279096,"Dressel 20","Mainz","PNNN","Military Camp","Germany"
"965",19053,49.984188,8.279096,"Dressel 20","Mainz","SNRP","Military Camp","Germany"
"966",19054,49.984188,8.279096,"Dressel 20","Mainz","SEXNR","Military Camp","Germany"
"967",19055,49.984188,8.279096,"Dressel 20","Mainz","PORODV","Military Camp","Germany"
"968",19056,49.984188,8.279096,"Dressel 20","Mainz","OPBATI","Military Camp","Germany"
"969",19057,49.984188,8.279096,"Dressel 20","Mainz","OPTATI","Military Camp","Germany"
"970",19058,49.984188,8.279096,"Dressel 20","Mainz","OPTATI","Military Camp","Germany"
"971",19059,49.984188,8.279096,"Dressel 20","Mainz","APECO","Military Camp","Germany"
"972",19060,49.984188,8.279096,"Dressel 20","Mainz","APECO","Military Camp","Germany"
"973",19061,49.984188,8.279096,"Dressel 20","Mainz","PORCPRE","Military Camp","Germany"
"974",19062,49.984188,8.279096,"Dressel 20","Mainz","FPATERNI","Military Camp","Germany"
"975",19063,49.984188,8.279096,"Dressel 20","Mainz","FPATERNI","Military Camp","Germany"
"976",19064,49.984188,8.279096,"Dressel 20","Mainz","POLYCLTI","Military Camp","Germany"
"977",19065,49.984188,8.279096,"Dressel 20","Mainz","PROBI","Military Camp","Germany"
"978",19351,49.984188,8.279096,"Dressel 20","Mainz","SINEIMAGINE","Military Camp","Germany"
"979",19352,49.984188,8.279096,"Dressel 20","Mainz","LQS","Military Camp","Germany"
"980",19353,49.984188,8.279096,"Dressel 20","Mainz","PQTIAFLA","Military Camp","Germany"
"981",19354,49.984188,8.279096,"Dressel 20","Mainz","QVINT","Military Camp","Germany"
"982",19356,49.984188,8.279096,"Dressel 20","Mainz","QSC","Military Camp","Germany"
"983",19357,49.984188,8.279096,"Dressel 20","Mainz","LSLS","Military Camp","Germany"
"984",19358,49.984188,8.279096,"Dressel 20","Mainz","LSLVPI","Military Camp","Germany"
"985",19359,49.984188,8.279096,"Dressel 20","Mainz","MSNAR","Military Camp","Germany"
"986",19360,49.984188,8.279096,"Dressel 20","Mainz","MSNAR","Military Camp","Germany"
"987",19361,49.984188,8.279096,"Dressel 20","Mainz","MSP","Military Camp","Germany"
"988",19363,49.984188,8.279096,"Dressel 20","Mainz","QSP","Military Camp","Germany"
"989",19364,49.984188,8.279096,"Dressel 20","Mainz","QSP","Military Camp","Germany"
"990",19365,49.984188,8.279096,"Dressel 20","Mainz","QSP","Military Camp","Germany"
"991",19366,49.984188,8.279096,"Dressel 20","Mainz","LSSEX","Military Camp","Germany"
"992",19367,49.984188,8.279096,"Dressel 20","Mainz","PMVSC","Military Camp","Germany"
"993",19368,49.984188,8.279096,"Dressel 20","Mainz","CSEMAI","Military Camp","Germany"
"994",19369,49.984188,8.279096,"Dressel 20","Mainz","MSEMPHEL","Military Camp","Germany"
"995",19370,49.984188,8.279096,"Dressel 20","Mainz","CSEM","Military Camp","Germany"
"996",19371,49.984188,8.279096,"Dressel 20","Mainz","CSEMPOL","Military Camp","Germany"
"997",19372,49.984188,8.279096,"Dressel 20","Mainz","CSEMPOLYC","Military Camp","Germany"
"998",19374,49.984188,8.279096,"Dressel 20","Mainz","CASTELANI","Military Camp","Germany"
"999",19375,49.984188,8.279096,"Dressel 20","Mainz","SNR","Military Camp","Germany"
"1000",19376,49.984188,8.279096,"Dressel 20","Mainz","CENIHISPSAE","Military Camp","Germany"
"1001",19377,49.984188,8.279096,"Dressel 20","Mainz","CENHISPSAE","Military Camp","Germany"
"1002",19378,49.984188,8.279096,"Dressel 20","Mainz","SALS","Military Camp","Germany"
"1003",19379,49.984188,8.279096,"Dressel 20","Mainz","SAMIS","Military Camp","Germany"
"1004",19380,49.984188,8.279096,"Dressel 20","Mainz","SAXOFERREO","Military Camp","Germany"
"1005",19381,49.984188,8.279096,"Dressel 20","Mainz","SAXOFERRO","Military Camp","Germany"
"1006",19382,49.984188,8.279096,"Dressel 20","Mainz","SLTSAXIFERRI","Military Camp","Germany"
"1007",19383,49.984188,8.279096,"Dressel 20","Mainz","SCALENSIA","Military Camp","Germany"
"1008",19384,49.984188,8.279096,"Dressel 20","Mainz","SCALENSIA","Military Camp","Germany"
"1009",19385,49.984188,8.279096,"Dressel 20","Mainz","FSCIMNIANO","Military Camp","Germany"
"1010",19386,49.984188,8.279096,"Dressel 20","Mainz","FSCIMNIANO","Military Camp","Germany"
"1011",19387,49.984188,8.279096,"Dressel 20","Mainz","SECVNDI","Military Camp","Germany"
"1012",19388,49.984188,8.279096,"Dressel 20","Mainz","SER","Military Camp","Germany"
"1013",19389,49.984188,8.279096,"Dressel 20","Mainz","SER","Military Camp","Germany"
"1014",19390,49.984188,8.279096,"Dressel 20","Mainz","VRITTIER","Military Camp","Germany"
"1015",19391,49.984188,8.279096,"Dressel 20","Mainz","TELEPH","Military Camp","Germany"
"1016",19392,49.984188,8.279096,"Dressel 20","Mainz","CVVA","Military Camp","Germany"
"1017",19393,49.984188,8.279096,"Dressel 20","Mainz","POPVLI","Military Camp","Germany"
"1018",19393,49.984188,8.279096,"Dressel 20","Mainz","PORTO","Military Camp","Germany"
"1019",19393,49.984188,8.279096,"Dressel 20","Mainz","QVINT","Military Camp","Germany"
"1020",19394,49.984188,8.279096,"Dressel 20","Mainz","LVALTROPHIMI","Military Camp","Germany"
"1021",19395,49.984188,8.279096,"Dressel 20","Mainz","PVALFAVSSCOR","Military Camp","Germany"
"1022",19396,49.984188,8.279096,"Dressel 20","Mainz","VFAVSTI","Military Camp","Germany"
"1023",19397,49.984188,8.279096,"Dressel 20","Mainz","LVALTROPHIMI","Military Camp","Germany"
"1024",19398,49.984188,8.279096,"Dressel 20","Mainz","LVALVIT","Military Camp","Germany"
"1025",19399,49.984188,8.279096,"Dressel 20","Mainz","LVALV","Military Camp","Germany"
"1026",19400,49.984188,8.279096,"Dressel 20","Mainz","LVIST","Military Camp","Germany"
"1027",19401,49.984188,8.279096,"Dressel 20","Mainz","VIBIO","Military Camp","Germany"
"1028",19402,49.984188,8.279096,"Dressel 20","Mainz","VIRG","Military Camp","Germany"
"1029",19403,49.984188,8.279096,"Dressel 20","Mainz","VIRAV","Military Camp","Germany"
"1030",19404,49.984188,8.279096,"Dressel 20","Mainz","VIRII","Military Camp","Germany"
"1031",19405,49.984188,8.279096,"Dressel 20","Mainz","A","Military Camp","Germany"
"1032",19406,49.984188,8.279096,"Dressel 20","Mainz","A","Military Camp","Germany"
"1033",19407,49.984188,8.279096,"Dressel 20","Mainz","BABP","Military Camp","Germany"
"1034",19408,49.984188,8.279096,"Dressel 20","Mainz","AGE","Military Camp","Germany"
"1035",19409,49.984188,8.279096,"Dressel 20","Mainz","CCL","Military Camp","Germany"
"1036",19410,49.984188,8.279096,"Dressel 20","Mainz","M","Military Camp","Germany"
"1037",19411,49.984188,8.279096,"Dressel 20","Mainz","MA","Military Camp","Germany"
"1038",19412,49.984188,8.279096,"Dressel 20","Mainz","ND","Military Camp","Germany"
"1039",19414,49.984188,8.279096,"Dressel 20","Mainz","PORTVS","Military Camp","Germany"
"1040",19415,49.984188,8.279096,"Dressel 20","Mainz","P","Military Camp","Germany"
"1041",19416,49.984188,8.279096,"Dressel 20","Mainz","SIVI","Military Camp","Germany"
"1042",19418,49.984188,8.279096,"Dressel 20","Mainz","LIT","Military Camp","Germany"
"1043",19419,49.984188,8.279096,"Dressel 20","Mainz","II","Military Camp","Germany"
"1044",20079,49.984188,8.279096,"Dressel 20","Mainz","LQS","Military Camp","Germany"
"1045",37023,49.984188,8.279096,"Dressel 20","Mainz","ALFO","Military Camp","Germany"
"1046",18932,50.009937,8.282909,"Dressel 20","Mainz-Kastel","LFCABAB","Military Camp","Germany"
"1047",18964,50.009937,8.282909,"Dressel 20","Mainz-Kastel","QER","Military Camp","Germany"
"1048",18993,50.009937,8.282909,"Dressel 20","Mainz-Kastel","CIB","Military Camp","Germany"
"1049",19013,50.009937,8.282909,"Dressel 20","Mainz-Kastel","IIIVNIMELISSIETMELISSE","Military Camp","Germany"
"1050",19020,50.009937,8.282909,"Dressel 20","Mainz-Kastel","IIIVNMELISSIETMELISSE","Military Camp","Germany"
"1051",19031,50.009937,8.282909,"Dressel 20","Mainz-Kastel","QMS","Military Camp","Germany"
"1052",19036,50.009937,8.282909,"Dressel 20","Mainz-Kastel","MECC","Military Camp","Germany"
"1053",19355,50.009937,8.282909,"Dressel 20","Mainz-Kastel","OFGRARLVC","Military Camp","Germany"
"1054",19362,50.009937,8.282909,"Dressel 20","Mainz-Kastel","MSP","Military Camp","Germany"
"1055",27851,50.009937,8.282909,"Dressel 20","Mainz-Kastel","IIIENNIORIVLSAE","Military Camp","Germany"
"1056",27852,50.009937,8.282909,"Dressel 20","Mainz-Kastel","PRI","Military Camp","Germany"
"1057",27853,50.009937,8.282909,"Dressel 20","Mainz-Kastel","CIALB","Military Camp","Germany"
"1058",27854,50.009937,8.282909,"Dressel 20","Mainz-Kastel","LAEL","Military Camp","Germany"
"1059",27855,50.009937,8.282909,"Dressel 20","Mainz-Kastel","PNN","Military Camp","Germany"
"1060",27856,50.009937,8.282909,"Dressel 20","Mainz-Kastel","FSCIMNIANO","Military Camp","Germany"
"1067",14027,49.415254,8.686601,"Dressel 20","Neuenheim","CANTONIQVIETI","Military Camp","Germany"
"1068",14062,49.415254,8.686601,"Dressel 20","Neuenheim","TAAPA","Military Camp","Germany"
"1069",14359,49.415254,8.686601,"Dressel 20","Neuenheim","PQFFPALMA","Military Camp","Germany"
"1070",14369,49.415254,8.686601,"Dressel 20","Neuenheim","LFOPALMA","Military Camp","Germany"
"1071",14510,49.415254,8.686601,"Dressel 20","Neuenheim","CIPALMAB","Military Camp","Germany"
"1072",14960,49.415254,8.686601,"Dressel 20","Neuenheim","PVAFAV","Military Camp","Germany"
"1075",13964,51.198071,6.685037,"Dressel 20","Neuss","CAPXIV","Military Camp","Germany"
"1076",14083,51.198071,6.685037,"Dressel 20","Neuss","ACIRGI","Military Camp","Germany"
"1077",14150,51.198071,6.685037,"Dressel 20","Neuss","LCFPCE","Military Camp","Germany"
"1078",14181,51.198071,6.685037,"Dressel 20","Neuss","LCM","Military Camp","Germany"
"1079",14260,51.198071,6.685037,"Dressel 20","Neuss","IIIENNIORIVLSAE","Military Camp","Germany"
"1080",14388,51.198071,6.685037,"Dressel 20","Neuss","MFLAVIT","Military Camp","Germany"
"1081",14416,51.198071,6.685037,"Dressel 20","Neuss","MIAPMA","Military Camp","Germany"
"1082",14470,51.198071,6.685037,"Dressel 20","Neuss","MIM","Military Camp","Germany"
"1083",14471,51.198071,6.685037,"Dressel 20","Neuss","MIM","Military Camp","Germany"
"1084",14560,51.198071,6.685037,"Dressel 20","Neuss","LIVNIMELISSI","Military Camp","Germany"
"1085",14737,51.198071,6.685037,"Dressel 20","Neuss","POROCODV","Military Camp","Germany"
"1086",14884,51.198071,6.685037,"Dressel 20","Neuss","ILSLSEN","Military Camp","Germany"
"1087",14903,51.198071,6.685037,"Dressel 20","Neuss","SAENIANE","Military Camp","Germany"
"1088",14964,51.198071,6.685037,"Dressel 20","Neuss","LVIVCV","Military Camp","Germany"
"1089",14973,51.198071,6.685037,"Dressel 20","Neuss","LVALTROPHIMI","Military Camp","Germany"
"1091",13986,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","QAHEDERATTLLIIC","Military Camp","Germany"
"1092",14021,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","CANTONIQVIETI","Military Camp","Germany"
"1093",14024,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","CANTONIQVIETI","Military Camp","Germany"
"1094",14034,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","CANTONIQVIETI","Military Camp","Germany"
"1095",14048,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","CAPF","Military Camp","Germany"
"1096",14139,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","QCCF","Military Camp","Germany"
"1097",14186,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","QCR","Military Camp","Germany"
"1098",14338,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","PORMFDIAB","Military Camp","Germany"
"1099",14597,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","ALFO","Military Camp","Germany"
"1100",14659,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","LNV","Military Camp","Germany"
"1101",14688,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","PNNSHSOLETLUNA","Military Camp","Germany"
"1102",14793,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","MQF","Military Camp","Germany"
"1103",27538,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","IIIVNIMELISSEETMELISSE","Military Camp","Germany"
"1104",27539,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","CIS","Military Camp","Germany"
"1105",27540,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","LCM","Military Camp","Germany"
"1106",27541,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","QIAN","Military Camp","Germany"
"1107",27542,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","DOMS","Military Camp","Germany"
"1108",27543,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","QMCALIAIDIS","Military Camp","Germany"
"1109",27544,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","SNR","Military Camp","Germany"
"1110",27545,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","QCCLEPALMA","Military Camp","Germany"
"1111",27546,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","LFSEC","Military Camp","Germany"
"1112",27547,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","LFCRESCVF","Military Camp","Germany"
"1113",27548,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","IIIENNIIVLPALMA","Military Camp","Germany"
"1114",27550,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","TSIP","Military Camp","Germany"
"1115",27551,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","LC","Military Camp","Germany"
"1116",27552,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","QCCV","Military Camp","Germany"
"1117",27553,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","NAFSCA","Military Camp","Germany"
"1118",27554,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","GAVEL","Military Camp","Germany"
"1119",27555,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","SLAEONIS","Military Camp","Germany"
"1120",27556,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","APPR","Military Camp","Germany"
"1121",27557,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","SCALESIAR","Military Camp","Germany"
"1122",27558,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","PCLODIICELI","Military Camp","Germany"
"1123",27560,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","QMR","Military Camp","Germany"
"1124",27561,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","SLFCL","Military Camp","Germany"
"1125",27562,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","QHRP","Military Camp","Germany"
"1126",27563,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","LF","Military Camp","Germany"
"1127",27564,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","IANVARISVARIS","Military Camp","Germany"
"1128",27565,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","QIM","Military Camp","Germany"
"1129",27566,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","VIRCIN","Military Camp","Germany"
"1130",27567,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","IIINNIII","Military Camp","Germany"
"1131",27568,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","RES","Military Camp","Germany"
"1132",27569,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","VIRCIN","Military Camp","Germany"
"1133",27570,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","QAELIMINICIANI","Military Camp","Germany"
"1134",27571,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","FSCIMNIANI","Military Camp","Germany"
"1135",27572,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","LFCCVF","Military Camp","Germany"
"1136",27573,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","QPPHRYXI","Military Camp","Germany"
"1137",27574,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","CL","Military Camp","Germany"
"1138",27575,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","FSAT","Military Camp","Germany"
"1139",27576,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","AELFO","Military Camp","Germany"
"1140",27577,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","DOMS","Military Camp","Germany"
"1141",27578,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","LCANT","Military Camp","Germany"
"1142",27579,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","LFC","Military Camp","Germany"
"1143",27580,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","GAF","Military Camp","Germany"
"1144",27581,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","LFEF","Military Camp","Germany"
"1145",27582,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","LFFK","Military Camp","Germany"
"1146",27583,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","PALMALFC","Military Camp","Germany"
"1147",27584,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","DFF","Military Camp","Germany"
"1148",27585,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","FCVCV","Military Camp","Germany"
"1149",27586,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","PQFFE","Military Camp","Germany"
"1150",27587,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","LFO","Military Camp","Germany"
"1151",27588,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","SNR","Military Camp","Germany"
"1152",27589,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","LCM","Military Camp","Germany"
"1153",27590,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","MS","Military Camp","Germany"
"1154",27592,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","HYGIANTI","Military Camp","Germany"
"1155",27592,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","PALMA","Military Camp","Germany"
"1156",27593,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","VB","Military Camp","Germany"
"1157",27594,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","LQS","Military Camp","Germany"
"1158",27595,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","LC","Military Camp","Germany"
"1159",27596,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","SISY","Military Camp","Germany"
"1160",27597,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","PMV","Military Camp","Germany"
"1161",27598,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","CMM","Military Camp","Germany"
"1162",27599,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","QVE","Military Camp","Germany"
"1163",27600,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","FIGLINACIRGMSMAVRIANI","Military Camp","Germany"
"1164",27601,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","QSP","Military Camp","Germany"
"1165",27602,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","FAVSTICLAR","Military Camp","Germany"
"1166",27603,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","PORTO","Military Camp","Germany"
"1167",27604,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","TIS","Military Camp","Germany"
"1168",27605,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","PEREGRINI","Military Camp","Germany"
"1169",27619,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","QAELIMINICIANI","Military Camp","Germany"
"1170",27634,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","BELSI","Military Camp","Germany"
"1171",27984,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","CMARISILVAI","Military Camp","Germany"
"1172",27985,50.159548,8.645835,"Dressel 20","Nida-Heddernheim","LHEDERAIVNIMELISSI","Military Camp","Germany"
"1181",13936,50.181629,8.186805,"Dressel 20","Orlen","LAAL","Military Camp","Germany"
"1182",13942,50.181629,8.186805,"Dressel 20","Orlen","GAF","Military Camp","Germany"
"1183",13951,50.181629,8.186805,"Dressel 20","Orlen","CAFSMCAFFM","Military Camp","Germany"
"1184",13958,50.181629,8.186805,"Dressel 20","Orlen","LAL","Military Camp","Germany"
"1185",13992,50.181629,8.186805,"Dressel 20","Orlen","LAEF","Military Camp","Germany"
"1186",14045,50.181629,8.186805,"Dressel 20","Orlen","CAPF","Military Camp","Germany"
"1187",14046,50.181629,8.186805,"Dressel 20","Orlen","CAPF","Military Camp","Germany"
"1188",14049,50.181629,8.186805,"Dressel 20","Orlen","CAPF","Military Camp","Germany"
"1189",14050,50.181629,8.186805,"Dressel 20","Orlen","CAPF","Military Camp","Germany"
"1190",14052,50.181629,8.186805,"Dressel 20","Orlen","LATSP","Military Camp","Germany"
"1191",14053,50.181629,8.186805,"Dressel 20","Orlen","DATSCOL","Military Camp","Germany"
"1192",14055,50.181629,8.186805,"Dressel 20","Orlen","DATSCOL","Military Camp","Germany"
"1193",14056,50.181629,8.186805,"Dressel 20","Orlen","DATSCOL","Military Camp","Germany"
"1194",14058,50.181629,8.186805,"Dressel 20","Orlen","PATTO","Military Camp","Germany"
"1195",14072,50.181629,8.186805,"Dressel 20","Orlen","ACIRGI","Military Camp","Germany"
"1196",14102,50.181629,8.186805,"Dressel 20","Orlen","ARAXIFM","Military Camp","Germany"
"1197",14104,50.181629,8.186805,"Dressel 20","Orlen","ARRAXIFM","Military Camp","Germany"
"1198",14113,50.181629,8.186805,"Dressel 20","Orlen","BELL","Military Camp","Germany"
"1199",14115,50.181629,8.186805,"Dressel 20","Orlen","BELI","Military Camp","Germany"
"1200",14117,50.181629,8.186805,"Dressel 20","Orlen","FBELI","Military Camp","Germany"
"1201",14120,50.181629,8.186805,"Dressel 20","Orlen","PPCAL","Military Camp","Germany"
"1202",14121,50.181629,8.186805,"Dressel 20","Orlen","LCANTP","Military Camp","Germany"
"1203",14132,50.181629,8.186805,"Dressel 20","Orlen","QCC","Military Camp","Germany"
"1204",14156,50.181629,8.186805,"Dressel 20","Orlen","PCHO","Military Camp","Germany"
